ID,meanvol_L,meanvol_R,meandiff,diff_low_CI,diff_hi_CI,flip_t,sdflipt,flipt_DF,LI,LI_p5,LI_p95,mask,task,bootstraps,percdata,ID
OXF24__,-1.751922905,-1.071739361,-0.680183544,-0.803117889,-0.557106764,-8.935405779,0.972558949,1275,-0.241360317,-0.287112347,-0.197393576,parietal,WG,1000,5,OXF24__
OXF25__,-0.863939397,-0.939480868,0.07554147,-0.012822411,0.161881107,1.371515571,0.947987009,1275,0.042120763,-0.006852488,0.091985129,parietal,WG,1000,5,OXF25__
OXF26__,-1.440432431,-1.451795518,0.011363087,-0.155198196,0.181542457,0.103678246,0.962542186,1276,0.004435414,-0.053128912,0.062274775,parietal,WG,1000,5,OXF26__
OXF27__,-0.028230408,-0.502769013,0.474538605,0.379424435,0.562952655,8.107668208,0.936157262,1276,0.869091397,0.641176173,1,parietal,WG,1000,5,OXF27__
BAN01__,2.780501329,3.307657772,-0.527156443,-0.660336081,-0.396469928,-6.800806948,1.00695535,670,-0.086550789,-0.107393212,-0.065786397,cerebellar,WG,1000,5,BAN01__
BAN02__,0.50266576,0.508541928,-0.005876169,-0.093111198,0.080605925,-0.107596331,0.954084273,683,-0.005500527,-0.091664831,0.080673596,cerebellar,WG,1000,5,BAN02__
BAN03__,-0.2992973,1.023902744,-1.323200044,-1.435342023,-1.208341137,-18.00560326,0.893719922,674,-1,-1,-1,cerebellar,WG,1000,5,BAN03__
BAN04__,-0.0158663,-0.089946597,0.074080296,-0.01112469,0.165402252,1.405146579,0.994886916,612,0.597568363,-0.129156108,1,cerebellar,WG,1000,5,BAN04__
BAN05__,-0.866498868,-1.075628909,0.20913004,0.093776119,0.326521119,2.997468945,1.058681511,545,0.107913889,0.047525929,0.171405264,cerebellar,WG,1000,5,BAN05__
BAN06__,-0.933158344,0.008635571,-0.941793916,-1.080124909,-0.806659561,-11.40269249,0.921261314,610,-0.944729755,-1,-0.765927836,cerebellar,WG,1000,5,BAN06__
BAN07__,-0.33908037,0.090356839,-0.429437208,-0.516511397,-0.343555506,-8.104813301,0.986948952,634,-0.999074806,-1,-1,cerebellar,WG,1000,5,BAN07__
BAN08__,3.295361927,2.725452331,0.569909596,0.480150517,0.663619999,10.47093669,1.039972794,683,0.094723135,0.079464432,0.110447392,cerebellar,WG,1000,5,BAN08__
BAN09__,1.813241211,2.825655414,-1.012414204,-1.140182192,-0.879311557,-13.17580288,1.005155209,654,-0.218537033,-0.249717872,-0.187199795,cerebellar,WG,1000,5,BAN09__
BAN10__,-1.700039344,-0.731310783,-0.968728561,-1.085007237,-0.848338147,-13.10872674,0.942399945,670,-0.399619808,-0.464410426,-0.339556026,cerebellar,WG,1000,5,BAN10__
BAN11__,1.160647033,2.118910433,-0.9582634,-1.094275053,-0.828964821,-11.00292067,0.907686211,621,-0.292474141,-0.333512656,-0.253598575,cerebellar,WG,1000,5,BAN11__
BAN12__,1.262419238,2.241863752,-0.979444514,-1.074951397,-0.878044558,-15.96299213,0.924328028,682,-0.279672406,-0.308729512,-0.251960925,cerebellar,WG,1000,5,BAN12__
BAN13__,2.337371322,3.218291455,-0.880920132,-1.018124134,-0.748431421,-10.47485888,0.936764841,641,-0.158540819,-0.181541056,-0.134653513,cerebellar,WG,1000,5,BAN13__
BAN14__,0.172746863,0.481922618,-0.309175756,-0.386164368,-0.23452578,-6.537567361,0.974319948,683,-0.477198678,-0.623218088,-0.35112146,cerebellar,WG,1000,5,BAN14__
BAN15__,0.984864559,1.714431413,-0.729566855,-0.852876841,-0.620397368,-9.953875757,0.982379735,667,-0.270750394,-0.314512242,-0.23000117,cerebellar,WG,1000,5,BAN15__
BAN16__,-0.311123517,0.050123859,-0.361247377,-0.469692407,-0.256906916,-5.592223665,0.935591921,525,-0.94559038,-1,-0.649442304,cerebellar,WG,1000,5,BAN16__
BAN17__,0.872870625,2.217026036,-1.344155411,-1.50628979,-1.200379655,-14.25885703,0.728304958,650,-0.435246634,-0.473113614,-0.399630932,cerebellar,WG,1000,5,BAN17__
BAN18__,0.411148797,1.134125728,-0.722976931,-0.838781622,-0.605907474,-10.08973146,0.992448282,675,-0.470553529,-0.569607966,-0.380986464,cerebellar,WG,1000,5,BAN18__
BAN19__,-0.446584359,0.512155794,-0.958740153,-1.073500265,-0.84020936,-12.90666451,0.962007804,645,-1,-1,-1,cerebellar,WG,1000,5,BAN19__
BAN21__,-0.515448119,-0.957602233,0.442154114,0.255453757,0.620370885,3.954183079,1.02989179,612,0.305943809,0.165138762,0.466037115,cerebellar,WG,1000,5,BAN21__
BAN22__,0.911284511,1.309022258,-0.397737746,-0.503086151,-0.296650557,-6.083277111,0.832082405,615,-0.179027655,-0.221428078,-0.136242147,cerebellar,WG,1000,5,BAN22__
BAN23__,-0.439993324,0.129183669,-0.569176993,-0.673243738,-0.466137618,-8.834279783,1.000622966,681,-0.999141338,-1,-1,cerebellar,WG,1000,5,BAN23__
BAN24__,1.719248914,2.578974259,-0.859725346,-0.990742898,-0.726960229,-10.79062201,0.904404257,672,-0.199942353,-0.225824131,-0.17301861,cerebellar,WG,1000,5,BAN24__
OXF01__,0.657341317,1.521903832,-0.864562515,-0.958510582,-0.770886935,-14.14265514,0.944441936,682,-0.397210814,-0.4446796,-0.351683277,cerebellar,WG,1000,5,OXF01__
OXF02__,0.670435703,0.514959879,0.155475824,0.056040124,0.251376767,2.540747998,0.984542437,627,0.132353953,0.047781043,0.216693208,cerebellar,WG,1000,5,OXF02__
OXF03__,0.645260348,1.463811068,-0.81855072,-0.910335707,-0.720964537,-13.33216855,0.992590167,682,-0.388688691,-0.436544322,-0.339409382,cerebellar,WG,1000,5,OXF03__
OXF04__,0.242879852,0.78977912,-0.546899268,-0.63578413,-0.463042119,-10.33080757,0.926747509,682,-0.533603173,-0.648140346,-0.430902554,cerebellar,WG,1000,5,OXF04__
OXF05__,-2.115654204,-1.241913736,-0.873740467,-1.00445434,-0.736104267,-10.29579078,0.994691707,675,-0.260625985,-0.303230528,-0.215744881,cerebellar,WG,1000,5,OXF05__
OXF06__,-2.298070182,-1.745950946,-0.552119236,-0.676033912,-0.432467929,-7.563418038,0.972014671,681,-0.136590712,-0.167052296,-0.107115366,cerebellar,WG,1000,5,OXF06__
OXF07__,0.827355775,2.392191928,-1.564836153,-1.726304521,-1.411655264,-16.0482397,1.013107303,598,-0.486550566,-0.535065477,-0.441472707,cerebellar,WG,1000,5,OXF07__
OXF08__,2.69217284,3.097034808,-0.404861969,-0.500115218,-0.30962209,-6.966059678,1.046508441,628,-0.069963508,-0.086346599,-0.053472345,cerebellar,WG,1000,5,OXF08__
OXF09__,2.676935875,4.068842776,-1.391906901,-1.531239853,-1.242789678,-15.51899082,0.914977083,682,-0.206340474,-0.225907701,-0.186209043,cerebellar,WG,1000,5,OXF09__
OXF10__,2.598452371,2.923841365,-0.325388994,-0.465733694,-0.182345254,-3.565491704,0.913932994,661,-0.058989423,-0.085689003,-0.033029263,cerebellar,WG,1000,5,OXF10__
OXF11__,-0.000539188,0.759407337,-0.759946525,-0.877237966,-0.644395214,-10.18770605,0.960051579,683,-0.946383991,-1,-0.795699712,cerebellar,WG,1000,5,OXF11__
OXF12__,0.927656252,1.141693042,-0.21403679,-0.310924047,-0.116910054,-3.368768811,0.969553982,678,-0.103500908,-0.150481251,-0.056323481,cerebellar,WG,1000,5,OXF12__
OXF13__,1.749608252,2.702814616,-0.953206364,-1.087284429,-0.82426258,-11.23863711,0.951092459,683,-0.214061809,-0.243250479,-0.186219202,cerebellar,WG,1000,5,OXF13__
OXF14__,2.625957898,2.132672981,0.493284917,0.325897744,0.669602566,4.727057596,0.9819652,683,0.103655932,0.06973333,0.138852746,cerebellar,WG,1000,5,OXF14__
OXF15__,0.544721301,1.320200012,-0.775478711,-0.896989919,-0.657231762,-10.45416389,0.965894459,683,-0.417957475,-0.503859841,-0.341825539,cerebellar,WG,1000,5,OXF15__
OXF16__,-1.687388512,-1.069254572,-0.61813394,-0.697478519,-0.537388206,-12.04758556,0.990872165,675,-0.22443279,-0.256616947,-0.193598477,cerebellar,WG,1000,5,OXF16__
OXF17__,1.827563328,1.425706046,0.401857282,0.296566241,0.5088782,5.872924675,0.956579493,683,0.123729587,0.091141981,0.157003776,cerebellar,WG,1000,5,OXF17__
OXF18__,-0.32177294,-0.176780392,-0.144992548,-0.255335307,-0.03432802,-2.022080339,0.977584209,682,-0.309673122,-0.617643191,-0.064034945,cerebellar,WG,1000,5,OXF18__
OXF19__,-1.208753369,-0.48104506,-0.727708309,-0.831971685,-0.625938497,-10.940566,0.913452196,682,-0.432185572,-0.514376203,-0.363423091,cerebellar,WG,1000,5,OXF19__
OXF20__,0.327995098,1.711546843,-1.383551745,-1.504372127,-1.261053324,-17.93636259,0.943975235,683,-0.679433571,-0.751739315,-0.617141556,cerebellar,WG,1000,5,OXF20__
OXF21__,0.984809589,1.368662985,-0.383853396,-0.5323329,-0.236123625,-4.216199479,1.000215093,587,-0.163591045,-0.230098546,-0.098971786,cerebellar,WG,1000,5,OXF21__
OXF22__,-1.648499789,-0.519004344,-1.129495445,-1.266162276,-1.007037635,-13.69006153,0.928763728,683,-0.524007762,-0.624312813,-0.43404618,cerebellar,WG,1000,5,OXF22__
OXF23__,3.256431023,4.436557092,-1.180126069,-1.346703558,-1.013762638,-12.03174982,0.8410227,655,-0.153355477,-0.17259125,-0.13374889,cerebellar,WG,1000,5,OXF23__
OXF24__,1.046666499,1.250256121,-0.203589622,-0.328380441,-0.078173886,-2.652591891,0.951737269,682,-0.088347444,-0.140637947,-0.035245278,cerebellar,WG,1000,5,OXF24__
OXF25__,1.712223054,1.830270483,-0.118047429,-0.237996126,-0.00419842,-1.628327629,0.981118157,683,-0.033339696,-0.068338871,-0.001216982,cerebellar,WG,1000,5,OXF25__
OXF26__,2.101405671,2.18148584,-0.080080169,-0.251063675,0.088844402,-0.789547273,1.022088738,680,-0.018871656,-0.058096354,0.020516165,cerebellar,WG,1000,5,OXF26__
OXF27__,1.212560442,1.52514114,-0.312580697,-0.399541869,-0.227720923,-6.162565783,0.983599087,663,-0.114198771,-0.145204878,-0.083973504,cerebellar,WG,1000,5,OXF27__
BAN01__,1.859124836,1.590630404,0.268494433,0.204318407,0.331868816,6.852846758,0.995028404,4301,0.077817464,0.059147816,0.09600144,mca,WG,1000,5,BAN01__
BAN02__,-0.548136317,-0.177630375,-0.370505942,-0.422073353,-0.321651041,-12.08066411,0.938227846,4307,-0.512484245,-0.599461789,-0.432011031,mca,WG,1000,5,BAN02__
BAN03__,0.235351257,-0.601598559,0.836949816,0.784348149,0.892954169,24.95053744,0.891856383,4297,1,1,1,mca,WG,1000,5,BAN03__
BAN04__,-0.125478867,-0.221009707,0.09553084,0.058169173,0.131058268,4.324656191,0.992789028,4304,0.278905113,0.164794063,0.401835935,mca,WG,1000,5,BAN04__
BAN05__,-1.059704201,-1.07886031,0.019156109,-0.021986122,0.061906435,0.743604331,0.967528422,4296,0.008973656,-0.01021102,0.028788375,mca,WG,1000,5,BAN05__
BAN06__,-0.668681285,-0.677062527,0.008381242,-0.040345306,0.058537975,0.257753971,0.948397224,4271,0.006176643,-0.030284909,0.043613898,mca,WG,1000,5,BAN06__
BAN07__,0.624197083,0.266023771,0.358173312,0.32045729,0.398221325,14.68412457,0.969780297,4297,0.402927546,0.354771566,0.452485314,mca,WG,1000,5,BAN07__
BAN08__,2.129418695,1.63363898,0.495779714,0.442040554,0.550168115,15.44711686,1.016683886,4308,0.131749045,0.117973287,0.145973394,mca,WG,1000,5,BAN08__
BAN09__,1.67720123,0.521806779,1.155394451,1.100797072,1.213348596,34.43023244,1.016412047,4288,0.525732189,0.494987658,0.557360638,mca,WG,1000,5,BAN09__
BAN10__,-0.846847968,-1.150197179,0.303349211,0.253151986,0.356689052,9.296175561,0.979873545,4297,0.152032969,0.124963389,0.179385794,mca,WG,1000,5,BAN10__
BAN11__,-0.023670297,-0.443293464,0.419623167,0.373212572,0.467952198,14.46185839,0.931151776,4292,0.891083161,0.719136422,1,mca,WG,1000,5,BAN11__
BAN12__,0.416438787,0.142366624,0.274072163,0.233324765,0.315078334,10.95249457,0.983540286,4303,0.492599452,0.410980342,0.582554211,mca,WG,1000,5,BAN12__
BAN13__,1.178692246,0.592063009,0.586629237,0.535159026,0.635951593,18.47382056,0.918810604,4266,0.331483332,0.302013704,0.360824561,mca,WG,1000,5,BAN13__
BAN14__,0.353562369,0.094261233,0.259301135,0.228242306,0.289782043,13.14436666,0.954415335,4306,0.581501253,0.498356922,0.676660574,mca,WG,1000,5,BAN14__
BAN15__,0.959260476,-0.494466481,1.453726958,1.394535438,1.510440971,39.25392963,0.974244049,4284,1,1,1,mca,WG,1000,5,BAN15__
BAN16__,-0.493794931,-0.643332988,0.149538058,0.098699312,0.202959918,4.863304968,0.995106061,4289,0.13168869,0.086528382,0.177925412,mca,WG,1000,5,BAN16__
BAN17__,0.329722833,-0.561201156,0.890923989,0.838887965,0.946945606,25.45807095,0.866694784,4296,1,1,1,mca,WG,1000,5,BAN17__
BAN18__,-0.411431091,-1.280000628,0.868569537,0.797449301,0.94579427,19.59734042,0.964489628,4306,0.514535107,0.458833622,0.575162751,mca,WG,1000,5,BAN18__
BAN19__,-1.35735264,-1.352305619,-0.005047022,-0.055957629,0.048337526,-0.160442224,0.998897353,4304,-0.00186594,-0.020774515,0.017734348,mca,WG,1000,5,BAN19__
BAN21__,-1.772495021,-2.472856338,0.700361317,0.624388322,0.773290231,14.60179546,0.991239682,4307,0.16501936,0.1465124,0.18316596,mca,WG,1000,5,BAN21__
BAN22__,0.909805809,0.931626966,-0.021821157,-0.055872355,0.009201104,-1.089353736,0.978825051,4290,-0.01184321,-0.030014051,0.004967731,mca,WG,1000,5,BAN22__
BAN23__,0.028482688,-0.0317595,0.060242188,0.006950287,0.112580096,1.86632982,0.987522965,4292,0.838708239,0.16910951,1,mca,WG,1000,5,BAN23__
BAN24__,1.401600189,0.422809466,0.978790723,0.921353188,1.034812109,28.81003188,0.923957546,4291,0.536742594,0.504265166,0.567380234,mca,WG,1000,5,BAN24__
OXF01__,1.169145807,-0.028735838,1.197881645,1.14044119,1.254469063,33.16589149,0.893789523,4300,0.996071469,0.969605986,1,mca,WG,1000,5,OXF01__
OXF02__,-0.739868622,-0.609975639,-0.129892983,-0.174885408,-0.084012436,-4.644485554,0.961206289,4288,-0.096293533,-0.130056135,-0.061844129,mca,WG,1000,5,OXF02__
OXF03__,0.636300108,-0.18659294,0.822893048,0.771191066,0.871969323,26.33657578,0.899965647,4293,1,1,1,mca,WG,1000,5,OXF03__
OXF04__,0.348787825,-0.117196585,0.46598441,0.417686088,0.515585172,15.00285113,0.942022544,4299,1,1,1,mca,WG,1000,5,OXF04__
OXF05__,-0.33564008,-2.033647613,1.698007534,1.631135365,1.767558992,41.05119468,0.980055469,4306,0.7173675,0.668505046,0.765913293,mca,WG,1000,5,OXF05__
OXF06__,-2.341759515,-2.920898227,0.579138712,0.516652143,0.641440699,14.94279424,0.976117416,4309,0.11007792,0.097600489,0.122563607,mca,WG,1000,5,OXF06__
OXF07__,1.54151688,0.475052381,1.066464499,0.987306251,1.149679578,20.65262564,0.859023069,4299,0.529372214,0.487878666,0.573477381,mca,WG,1000,5,OXF07__
OXF08__,3.698305517,3.577797742,0.120507775,0.068693716,0.171925749,3.675214571,0.97989612,4305,0.016562099,0.009404412,0.0236557,mca,WG,1000,5,OXF08__
OXF09__,1.1186912,0.452837529,0.665853671,0.605886846,0.726805758,17.62091359,0.912529204,4249,0.424367384,0.37994842,0.470587942,mca,WG,1000,5,OXF09__
OXF10__,2.32919251,1.967071039,0.362121471,0.282634711,0.45004288,6.853997333,0.977127036,4307,0.084297934,0.066141165,0.104826459,mca,WG,1000,5,OXF10__
OXF11__,0.581294402,-0.825790992,1.407085395,1.339839809,1.472215883,33.93459779,0.829235654,4305,1,1,1,mca,WG,1000,5,OXF11__
OXF12__,0.710854649,0.730137929,-0.01928328,-0.082355308,0.042426395,-0.524327429,1.025266982,4282,-0.013669068,-0.056589448,0.028950626,mca,WG,1000,5,OXF12__
OXF13__,2.236927453,1.515883392,0.721044061,0.667576432,0.773401594,21.76571716,0.92834978,4298,0.192134423,0.178682608,0.2055873,mca,WG,1000,5,OXF13__
OXF14__,2.47608961,2.168408966,0.307680644,0.22953448,0.385849367,6.216100415,0.952769607,4294,0.066276834,0.049557526,0.083175699,mca,WG,1000,5,OXF14__
OXF15__,0.178230786,-0.057899595,0.236130381,0.177415929,0.294188281,6.360512361,0.968172265,4300,0.987612465,0.915512183,1,mca,WG,1000,5,OXF15__
OXF16__,-1.167016047,-1.9624079,0.795391853,0.749229937,0.83994692,27.5789292,0.859552604,4300,0.254253408,0.237490328,0.271467767,mca,WG,1000,5,OXF16__
OXF17__,0.668847854,0.949847349,-0.280999495,-0.342146138,-0.222143123,-7.245641971,0.964620391,4302,-0.174058937,-0.217445787,-0.133914236,mca,WG,1000,5,OXF17__
OXF18__,0.342506387,-0.092713,0.435219387,0.370097707,0.503428502,10.65160532,0.962802895,4305,0.999729018,1,1,mca,WG,1000,5,OXF18__
OXF19__,-0.660000815,-1.420051113,0.760050298,0.710100265,0.809347651,24.11705616,0.910526833,4304,0.365653201,0.336899629,0.394029387,mca,WG,1000,5,OXF19__
OXF20__,1.986628272,0.426273192,1.56035508,1.476312857,1.640667922,31.57597856,0.835414436,4305,0.646984523,0.610870944,0.68429472,mca,WG,1000,5,OXF20__
OXF21__,0.797959987,0.254829622,0.543130365,0.474188474,0.612797879,13.01651115,0.92148081,4300,0.517743908,0.443786228,0.596798953,mca,WG,1000,5,OXF21__
OXF22__,-0.913495795,-1.871997672,0.958501878,0.878720889,1.03599204,19.82097811,0.959156284,4308,0.344497679,0.308795534,0.37968664,mca,WG,1000,5,OXF22__
OXF23__,2.691203499,2.389072049,0.302131451,0.233894988,0.37343728,6.884867311,0.944191208,4304,0.059457272,0.046232474,0.073331857,mca,WG,1000,5,OXF23__
OXF24__,-0.805219747,-0.710824153,-0.094395593,-0.15678397,-0.034902114,-2.335594393,0.93054319,4307,-0.062109161,-0.10287958,-0.023429275,mca,WG,1000,5,OXF24__
OXF25__,-0.640306377,-0.6551369,0.014830523,-0.034925285,0.064269256,0.447346949,0.915708509,4303,0.011605466,-0.02650832,0.050533466,mca,WG,1000,5,OXF25__
OXF26__,-0.055154735,-0.210658221,0.155503487,0.057488916,0.253665005,2.452267971,0.952531095,4299,0.612400898,0.193360164,1,mca,WG,1000,5,OXF26__
OXF27__,0.54705148,-0.041746802,0.588798283,0.539333461,0.638509947,18.32525546,0.906761641,4293,0.996975219,0.981899985,1,mca,WG,1000,5,OXF27__
BAN01_S,1.011480099,0.667782569,0.34369753,0.259179198,0.429237482,6.489491474,0.985049671,2087,0.205224213,0.154750402,0.258557685,frontal,SG,1000,5,BAN01_S
BAN02_S,0.109857017,1.024810775,-0.914953758,-0.988812968,-0.839707838,-19.51480433,0.944619724,2090,-0.808901333,-0.909621596,-0.719353618,frontal,SG,1000,5,BAN02_S
BAN03_S,-0.510859761,-0.930111717,0.419251956,0.350283051,0.490531264,9.603497919,0.935153366,2083,0.291394746,0.238921724,0.344576334,frontal,SG,1000,5,BAN03_S
BAN04_S,-0.118196567,-0.624532083,0.506335517,0.437747595,0.573539155,11.83306436,0.994253361,2086,0.68694621,0.556770425,0.844692188,frontal,SG,1000,5,BAN04_S
BAN05_S,-0.285692791,-0.592082208,0.306389417,0.225466201,0.385326792,6.281725677,1.000443276,2086,0.352569514,0.246268077,0.473363815,frontal,SG,1000,5,BAN05_S
BAN06_S,0.411914844,0.421921828,-0.010006984,-0.094170457,0.069010703,-0.193879291,0.964483936,2077,-0.012651707,-0.115160683,0.08288995,frontal,SG,1000,5,BAN06_S
BAN07_S,1.214016912,0.900177035,0.313839877,0.270823609,0.359227494,11.05897818,0.942465565,2076,0.148445262,0.128735842,0.17050813,frontal,SG,1000,5,BAN07_S
BAN08_S,1.317230315,1.20621454,0.111015775,0.042214057,0.180689288,2.489158925,0.952943876,2089,0.043943456,0.016953773,0.071983126,frontal,SG,1000,5,BAN08_S
BAN09_S,1.438732151,0.595308968,0.843423183,0.766957393,0.920641255,17.32992209,0.858263827,2088,0.414850547,0.381173267,0.450131767,frontal,SG,1000,5,BAN09_S
BAN10_S,-0.108679452,-0.358218297,0.249538845,0.205735511,0.293858043,8.923175129,0.954545475,2088,0.53883825,0.418826544,0.673259277,frontal,SG,1000,5,BAN10_S
BAN11_S,-0.060392064,-0.73763887,0.677246806,0.595181566,0.754915755,13.88715405,0.886711221,2088,0.849246167,0.663463814,1,frontal,SG,1000,5,BAN11_S
BAN12_S,0.256268015,-0.464353001,0.720621017,0.65381201,0.78222142,19.08332807,0.969486232,2092,1,1,1,frontal,SG,1000,5,BAN12_S
BAN13_S,1.094181988,-0.004519107,1.098701096,1.017561807,1.178989618,21.25607229,0.868135709,2063,0.976844767,0.89891098,1,frontal,SG,1000,5,BAN13_S
BAN14_S,1.136443121,0.087622165,1.048820956,0.962263786,1.141242616,19.41810649,1.078796872,2089,0.859009239,0.769912918,0.955917913,frontal,SG,1000,5,BAN14_S
BAN15_S,2.081494391,0.268928771,1.812565619,1.702268275,1.913372088,28.00323276,0.952249154,2092,0.772533661,0.709062834,0.841579574,frontal,SG,1000,5,BAN15_S
BAN16_S,0.353970289,0.305034103,0.048936187,-0.008856921,0.107680091,1.251010403,0.94927353,2090,0.074708883,-0.013872173,0.169905355,frontal,SG,1000,5,BAN16_S
BAN17_S,-0.559649282,-0.954860206,0.395210924,0.311643166,0.478636198,7.903400175,0.983137885,2088,0.261841592,0.20380256,0.327344302,frontal,SG,1000,5,BAN17_S
BAN18_S,-0.278506644,-0.766199168,0.487692525,0.421624833,0.554061747,11.2148438,0.952899921,2092,0.469142666,0.39009419,0.559503214,frontal,SG,1000,5,BAN18_S
BAN19_S,-0.10288189,-0.056711588,-0.046170302,-0.108711264,0.017375977,-1.147595625,0.972198053,2092,-0.305535393,-0.887490096,0.142397342,frontal,SG,1000,5,BAN19_S
BAN21_S,-0.968651854,-1.115738649,0.147086795,0.060617856,0.237411021,2.594584156,0.945056513,2090,0.070891734,0.028546762,0.117637842,frontal,SG,1000,5,BAN21_S
BAN22_S,-0.677942553,-1.823584922,1.145642369,1.081665548,1.209171049,27.57696944,0.969287049,2091,0.458342539,0.425203692,0.494216369,frontal,SG,1000,5,BAN22_S
BAN23_S,0.836539385,1.154159652,-0.317620267,-0.418686518,-0.218445647,-5.210577182,0.925642531,2087,-0.159648296,-0.208212157,-0.110202642,frontal,SG,1000,5,BAN23_S
BAN24_S,1.731917434,0.200618301,1.531299133,1.461153199,1.603165588,33.82553419,0.99685427,2092,0.793349981,0.741087199,0.851332129,frontal,SG,1000,5,BAN24_S
OXF01__,1.190828816,-0.14204049,1.332869306,1.224917911,1.441062665,19.8646347,0.865555586,2084,1,1,1,frontal,SG,1000,5,OXF01__
OXF02__,-0.134052367,-0.28287583,0.148823463,0.08530774,0.213537228,3.654380312,0.943537921,2074,0.374915972,0.18817083,0.642033998,frontal,SG,1000,5,OXF02__
OXF03__,2.144560208,1.571881399,0.572678809,0.47545055,0.674716673,9.246764232,0.912287783,2082,0.154152954,0.127703887,0.18190617,frontal,SG,1000,5,OXF03__
OXF04__,0.617508447,0.685070029,-0.067561582,-0.140883717,0.004558059,-1.448621582,0.971902509,2081,-0.052385824,-0.108383344,0.003295205,frontal,SG,1000,5,OXF04__
OXF05__,1.121064283,-0.098861361,1.219925644,1.106895052,1.3318526,17.34398414,1.008473382,2087,0.99545845,0.970785367,1,frontal,SG,1000,5,OXF05__
OXF06__,-0.3816957,-1.183626945,0.801931245,0.714993178,0.885878242,14.81540796,0.936633115,2090,0.514998367,0.433363365,0.608534587,frontal,SG,1000,5,OXF06__
OXF07__,1.610647073,1.239364529,0.371282544,0.2793451,0.463702692,6.195543315,0.923562581,2083,0.130279737,0.098695197,0.161895375,frontal,SG,1000,5,OXF07__
OXF08__,2.193451084,1.618258691,0.575192393,0.497555333,0.656925136,11.69741713,1.014842938,2090,0.151020551,0.129102756,0.173381298,frontal,SG,1000,5,OXF08__
OXF09__,3.548744526,1.590808174,1.957936351,1.84017014,2.078113093,25.35272322,0.934836139,2088,0.381119523,0.357491886,0.405295655,frontal,SG,1000,5,OXF09__
OXF10__,2.497005275,2.094003176,0.403002099,0.286918612,0.519959963,5.64649274,0.968974035,2088,0.087787568,0.06274746,0.112926526,frontal,SG,1000,5,OXF10__
OXF11__,-1.103610802,-3.422352785,2.318741983,2.198370062,2.447363546,29.25081278,0.870446437,2092,0.512668343,0.475936107,0.550371324,frontal,SG,1000,5,OXF11__
OXF12__,1.094673203,0.214970373,0.87970283,0.773146204,0.991792473,12.41702497,0.852482801,2079,0.676629402,0.574209097,0.797246113,frontal,SG,1000,5,OXF12__
